,dim1,dim2,dim3,label
61784,14.987209,-25.783306,4.8462296,7
61785,20.063509,2.1463182,20.502523,1
61786,-7.7846956,-23.55596,-13.412663,4
61787,-9.27442,-10.067365,10.609163,9
61788,-7.192964,-19.465704,4.1518016,9
61789,-3.5433166,26.140364,23.956257,3
61790,4.7574673,-22.770882,10.291534,2
61791,32.073524,-7.2425804,3.0771475,1
61792,10.650025,-14.727023,7.8547764,7
61793,-17.613586,-13.931443,16.642107,9
61794,-15.9741,26.825874,-3.494967,0
61795,9.951232,23.295862,-7.715295,2
61796,-24.213614,20.417542,-2.9236498,0
61797,-4.8800597,24.055145,18.741318,3
61798,1.3776062,13.10288,30.234896,3
61799,10.930117,-24.230429,7.998819,7
61800,-29.871912,5.0202966,-13.676515,6
61801,-18.711784,-12.526749,18.159214,9
61802,3.4324913,14.664548,-4.916655,2
61803,1.7186749,14.981739,25.953487,3
61804,6.5437646,8.729949,22.85352,3
61805,5.1466312,-30.82467,13.103227,7
61806,15.34092,-22.315052,10.795819,7
61807,-24.324276,15.90485,-3.931036,0
61808,-14.472273,23.586182,-15.243449,0
61809,16.748116,-21.595781,7.331948,7
61810,-13.697984,5.0562735,23.8729,5
61811,11.495963,27.650206,-11.265392,2
61812,-12.783735,-14.010936,10.917514,9
61813,-6.8558655,-0.9245552,17.723484,8
61814,10.359455,-23.534456,-9.415314,7
61815,-25.448704,-19.821623,-3.586756,4
61816,-15.936748,-18.117247,-8.625767,4
61817,25.381075,16.85296,-4.4220877,2
61818,-12.591715,2.7023225,-15.271981,6
61819,-13.638694,13.238557,-16.36516,6
61820,19.189068,-6.7849603,-15.695059,1
61821,-10.994921,-13.316745,15.270103,9
61822,-24.334692,-4.239223,-15.307158,6
61823,4.7419715,-10.893681,11.341691,8
61824,18.515606,14.053102,3.1279593,2
61825,-7.3630695,-22.24547,2.176668,9
61826,-17.360998,21.834158,-3.4747822,0
61827,6.756098,-4.182298,18.84571,8
61828,-3.9278145,27.714266,23.586964,3
61829,28.039421,-13.363252,10.263637,1
61830,28.175858,-9.165753,2.521197,1
61831,-14.295211,9.326874,-13.633858,6
61832,7.0095735,24.872252,12.377992,3
61833,-13.137267,3.9559782,13.274923,5
61834,21.381664,-4.7402997,5.821823,1
61835,29.854801,2.4188623,12.99102,1
61836,29.543932,-12.653925,2.6024232,1
61837,1.3521764,28.365934,21.07354,3
61838,21.663515,-0.9745571,-12.685426,1
61839,19.910852,12.488714,3.647886,2
61840,-7.901425,20.052269,22.204353,3
61841,-11.370274,15.747005,3.5029442,0
61842,23.499273,19.812227,0.940541,2
61843,-7.93233,20.909172,-1.1424546,0
61844,28.579199,-14.053372,5.4707265,1
61845,6.973521,8.659865,21.848234,3
61846,-17.528223,1.5365262,12.946166,5
61847,-11.514593,0.5230072,19.3835,5
61848,14.245692,-25.511955,-4.068072,7
61849,-12.303834,-19.220295,-21.432312,4
61850,4.888621,-10.558349,15.836616,8
61851,-5.994208,-22.627073,1.1065898,9
61852,-4.796923,2.4847074,-20.561888,6
61853,-14.156196,-11.93315,8.279515,9
61854,-22.440666,0.88866156,-8.356226,6
61855,5.9992104,-9.0422735,19.053822,8
61856,4.620246,4.91698,25.026281,3
61857,-20.63001,-2.3587627,-10.115923,6
61858,-20.942638,1.0913477,-20.003265,6
61859,3.107062,-0.45039067,-0.7771138,8
61860,-18.137579,5.1099925,13.919831,5
61861,23.831978,1.381325,18.67917,1
61862,-22.213741,-24.03207,-3.2436602,4
61863,11.988671,18.427084,-10.007591,2
61864,-12.910916,-23.152157,-7.253747,4
61865,-1.0617365,-21.246769,-11.12422,4
61866,-19.493183,7.501822,19.691984,5
61867,31.09701,-9.288826,8.44181,1
61868,-0.5103724,-22.097475,-12.409722,1
61869,-11.53433,-22.013784,8.167801,9
61870,-23.54927,25.955624,-0.30955204,0
61871,21.234755,16.898125,-5.8017364,2
61872,-18.084442,-22.359894,-6.1908693,4
61873,-8.898481,-13.9795065,10.987243,9
61874,-18.166817,0.44851726,17.3488,5
61875,6.659204,-28.858315,14.862503,7
61876,29.304459,-12.739079,5.394972,1
61877,13.936509,-3.3039472,6.588768,8
61878,-2.0115354,22.687487,24.973341,8
61879,-17.979355,4.695715,4.5161147,5
61880,-25.755392,2.5555248,-16.359388,6
61881,-2.4130087,-20.169312,3.4374647,9
61882,0.06790612,-4.443517,20.656372,8
61883,1.1422616,-27.629257,17.149199,7
61884,22.78843,-3.28418,5.3383436,1
61885,14.630801,-1.9890431,-20.880177,1
61886,0.48694286,6.272133,-26.029814,6
61887,3.8481104,-25.123697,11.865165,7
61888,-3.329148,-1.2085849,-26.022621,6
61889,-5.3330874,20.802341,24.316925,3
61890,13.326756,19.322327,-8.163258,2
61891,9.35747,24.279293,-6.7077203,2
61892,-27.367874,20.239334,3.041288,0
61893,5.5674834,-3.6877928,22.186865,8
61894,-2.5987058,-20.366928,0.46287504,9
61895,8.548423,16.427301,-19.04814,2
61896,-15.509352,0.16907556,21.611813,5
61897,27.294779,-9.681464,2.9290116,1
61898,-25.291529,18.96289,1.2076477,0
61899,6.1006727,-7.954109,21.593332,8
61900,13.665616,-3.1301568,-12.77912,1
61901,-14.25864,-16.090727,-10.23496,9
61902,-16.43282,5.425014,16.08271,5
61903,8.541244,-16.067106,8.829834,7
61904,-6.0791993,-22.08236,0.6221172,9
61905,-10.763559,-1.8248652,-20.649342,6
61906,-4.0543814,-14.391449,1.4460804,9
61907,-11.490293,28.02365,4.2896028,0
61908,-6.9659734,3.7778156,-21.25834,6
61909,21.454992,-3.5786684,2.3103905,1
61910,-20.784002,3.928631,18.271545,5
61911,-18.280024,0.7136449,0.50925416,5
61912,12.933796,1.9921385,1.9430125,8
61913,0.9509535,26.743336,22.49083,3
61914,5.5609913,-5.2046514,10.786867,8
61915,18.83918,11.930502,-0.51903754,2
61916,1.2158096,2.9224622,-24.5591,6
61917,-19.911535,0.031273015,11.2505455,5
61918,-6.2709417,22.20181,-4.8840017,0
61919,12.422967,-24.60906,8.45852,7
61920,-13.292155,-9.56112,-6.0846825,4
61921,-24.379593,5.8832164,-13.989065,6
61922,28.777412,-8.931789,-0.4805283,1
61923,-5.6546054,17.988344,21.703217,3
61924,-24.676846,-22.676783,-2.4120631,4
61925,10.142601,-25.162859,9.3522625,7
61926,-1.9568678,8.208739,29.216686,3
61927,19.98055,15.338414,-3.3616776,2
61928,3.865911,6.7244816,29.15908,3
61929,-13.549626,-21.392845,-3.9626026,4
61930,9.348046,19.589865,-16.320265,2
61931,-17.473944,10.721927,15.904492,5
61932,15.203712,15.214704,-12.120003,2
61933,15.062277,-15.105078,7.632661,7
61934,27.48926,2.044923,13.637409,1
61935,7.67011,-24.736353,3.3096743,7
61936,11.615298,13.356695,-6.5597878,2
61937,-3.1822379,-0.8169713,-22.273386,6
61938,-24.723562,-12.130567,-5.8308425,4
61939,30.63265,-0.94745505,16.137894,1
61940,-13.005118,1.0675099,-5.5403137,5
61941,15.16296,-32.350906,-8.194292,7
61942,5.1124334,-6.4999638,9.896819,8
61943,-1.6467031,2.5220554,-24.989046,6
61944,-22.9965,15.848746,-7.991216,0
61945,23.746737,-1.0018903,-7.0190754,1
61946,4.6538243,0.96303445,3.2419753,8
61947,11.430579,11.901941,-10.091665,2
61948,-14.615622,-4.4554305,4.3943715,5
61949,11.997294,-27.179985,-5.080981,7
61950,6.405738,-28.142036,9.340054,7
61951,-15.133637,-3.2111843,-20.972921,6
61952,15.728495,8.821502,14.314447,9
61953,6.8112445,16.59801,25.960356,3
61954,-16.256147,-1.7260878,17.357666,5
61955,28.567423,18.705784,-4.342632,8
61956,-17.489931,-9.590297,-4.0873623,4
61957,9.835066,18.674452,-16.311113,2
61958,-23.300959,-22.011278,-6.255449,4
61959,-5.473823,21.92508,-1.7048888,0
61960,6.8946614,-4.785014,9.735245,8
61961,11.11486,5.370309,3.5041058,8
61962,6.5756207,10.416302,17.517286,3
61963,-20.126925,-14.961199,-6.26379,4
61964,-8.561364,-18.607128,1.723934,9
61965,12.733574,17.315626,-4.140372,2
61966,6.1250596,-34.293114,6.051176,7
61967,-15.051362,3.0613961,10.065033,5
61968,14.516103,-7.1903405,12.785659,8
61969,-16.265907,0.053850822,-9.752766,6
61970,1.0071579,10.161463,20.670074,5
61971,-9.458192,1.6250238,-29.239662,6
61972,-16.607487,28.655197,2.8047721,0
61973,-4.154644,3.653526,18.421051,8
61974,-7.3727374,-3.0018861,-18.067623,6
61975,7.9044523,-30.256458,2.8970792,7
61976,6.361904,17.693367,26.26959,3
61977,-22.203278,1.7469783,-6.66905,6
61978,-26.17574,-23.888956,-8.412672,4
61979,-14.856413,-13.465271,7.220949,9
61980,-21.405058,-18.47966,-13.156449,4
61981,-13.889049,0.88038045,-17.981316,6
61982,0.47844023,9.112778,-21.166021,6
61983,4.3957005,20.975288,22.362185,3
61984,-17.234194,17.98487,-5.018347,2
61985,-14.219542,-23.203758,-6.1530223,4
61986,28.691017,-7.7327876,17.860714,1
61987,-19.370377,20.044285,-13.7719965,0
61988,29.363142,-6.884119,14.072415,1
61989,-15.064793,-9.835227,-4.4345164,4
61990,-12.478312,3.7502105,-27.15237,6
61991,11.523011,19.894358,-4.385625,2
61992,4.564946,-15.094353,-8.418102,9
61993,10.755578,-5.409942,-15.864879,1
61994,31.981342,-9.2284,10.792383,1
61995,-27.660383,22.550129,1.6155497,0
61996,-16.091532,7.2638373,-12.916669,6
61997,5.848402,13.810317,25.62763,3
61998,-11.727388,-16.744164,3.7632308,9
61999,-19.29019,3.4567015,13.4621525,5
62000,-10.126569,0.81536114,-21.872454,6
62001,-13.532091,-2.4483395,10.817406,5
62002,-13.225505,3.6610725,-19.007853,6
62003,-16.874474,5.8704147,4.626822,5
62004,9.451179,-9.166008,20.179892,8
62005,-26.414068,-12.796026,-6.8764153,4
62006,-15.127398,0.8604012,-14.632511,6
62007,-21.971907,-24.347795,-0.094292626,4
62008,10.0181675,11.345701,24.954004,3
62009,-16.90443,-12.176215,18.678806,9
62010,25.19253,2.9143915,21.647974,1
62011,6.428507,6.914844,30.293047,3
62012,-16.832924,-23.47418,-5.7066016,4
62013,26.78157,2.641234,19.45188,1
62014,-11.143425,-16.4388,3.902242,9
62015,26.659817,1.5493417,14.224344,1
62016,11.951217,15.067993,-13.69355,7
62017,21.000935,-5.6805573,8.1725645,1
62018,19.858051,-4.726425,14.613485,1
62019,-5.1241527,-18.380396,-5.2252345,9
62020,0.03593049,12.983376,20.60746,3
62021,-12.528777,-1.5905504,2.5818374,5
62022,-20.840105,-19.77666,-6.293928,4
62023,-27.520544,20.49262,3.7253954,0
62024,1.4249578,-21.192291,7.395032,7
62025,-2.3067205,27.048899,22.388056,3
62026,-8.300807,3.6899872,-23.626196,6
62027,30.794088,-3.7859008,12.395534,1
62028,15.493026,-23.311129,-10.207285,7
62029,-14.586094,6.331985,13.803105,5
62030,-17.382425,-1.567433,10.0558815,5
62031,0.3379561,7.562512,23.004757,3
62032,2.978533,12.730447,25.831985,3
62033,-15.506533,26.699545,-7.654366,0
62034,26.767471,-7.023657,15.727449,1
62035,3.6272545,26.799047,12.5268955,5
62036,5.846077,-25.633066,8.950936,7
62037,-14.6735735,5.68807,23.698843,5
62038,13.522993,-4.509153,11.352785,8
62039,-23.377401,4.023654,-13.53831,6
62040,-10.367159,-1.815538,3.5055833,5
62041,24.57943,-8.295246,13.4544735,1
62042,-11.152447,26.805792,5.2099757,0
62043,-4.6478386,-14.699132,-22.174074,4
62044,18.874777,-31.006884,-4.2150407,2
62045,4.7521434,13.492939,21.741415,3
62046,-17.87203,-24.672665,-6.1581283,4
62047,-13.44287,11.779323,-26.995667,6
62048,1.9585179,-28.113773,16.524408,7
62049,-13.035788,-18.109734,4.507926,9
62050,9.592531,-7.705066,11.138648,8
62051,30.286388,2.824432,-7.0713925,1
62052,2.979952,1.1419942,-5.6154337,8
62053,-6.427654,-21.780514,-5.4981356,4
62054,2.2478857,-11.220241,-9.209409,9
62055,2.245429,22.748024,-8.381824,2
62056,8.901869,0.40557206,11.164738,8
62057,-28.31933,4.193141,-7.7717347,6
62058,15.489223,17.546455,1.9082448,2
62059,10.556629,-21.406363,8.142696,7
62060,-13.30838,15.243647,0.24050775,0
62061,-5.908382,19.561176,-1.100026,0
62062,-22.43148,-0.18267843,-10.005208,6
62063,22.911488,0.84228307,7.995256,7
62064,-20.203049,-0.45413312,6.5164995,5
62065,6.981187,-4.030631,18.749296,8
62066,-6.7425127,3.2494678,-15.090013,6
62067,-3.0259264,29.00652,-2.8546271,0
62068,-17.216616,-16.527401,14.171129,9
62069,-7.9192805,20.148111,22.01011,3
62070,-5.289398,-23.08862,-5.2631583,7
62071,23.32165,-2.8929417,22.571545,1
62072,-0.05664054,9.574184,27.608664,3
62073,-13.931651,2.8536055,19.489109,5
62074,-24.933737,-20.754894,-13.289382,4
62075,-3.0563328,21.484745,23.6733,3
62076,7.34795,11.109017,26.254599,3
62077,-13.030694,8.50393,14.9262295,5
62078,-9.209723,8.339127,3.721596,5
62079,-1.8742905,-0.6789704,-24.284351,6
62080,13.641188,13.911813,16.525818,3
62081,-8.606424,28.01788,0.15891919,0
62082,22.700943,12.05817,-1.8716475,2
62083,-2.934514,22.979027,22.55686,3
62084,-28.7263,-16.601593,-2.4043226,4
62085,21.60053,12.256333,0.18302496,2
62086,8.848452,6.397515,25.069508,3
62087,-10.573953,24.384699,-2.8840117,0
62088,-13.443559,-19.386744,10.531534,9
62089,-10.674394,-24.042927,7.9449015,9
62090,-5.5977626,-21.77194,-5.975033,4
62091,1.7914667,-33.90911,14.774227,7
62092,20.927273,13.88944,-3.0487273,2
62093,10.422607,3.1639838,-6.8723726,8
62094,-11.1955,-22.534029,-7.7461658,4
62095,7.2836394,-13.561461,6.1488786,7
62096,-13.097754,18.339882,-2.5086217,0
62097,-18.296337,-0.112826,-23.817019,6
62098,-21.949228,24.222477,-4.6153164,2
62099,6.0502048,-7.5597267,23.900576,8
62100,-18.511116,9.13427,20.136414,5
62101,18.66284,18.514091,-1.50846,2
62102,11.132197,-5.116891,1.9155025,8
62103,-15.858133,0.54965687,2.2224026,5
62104,6.2820306,-28.441431,15.667186,7
62105,-8.61425,7.171691,17.489384,3
62106,-13.147609,32.11944,-1.0254134,0
62107,-4.895585,1.4221636,20.0862,8
62108,19.715284,14.059213,-0.33534414,2
62109,5.3029785,-16.953308,13.490741,3
62110,25.261408,17.322912,1.4715247,2
62111,3.3000278,-3.538153,14.57846,8
62112,14.948668,22.17453,-11.339366,2
62113,-18.496302,8.014806,11.374575,5
62114,-16.417433,3.1768835,13.412342,5
62115,-2.0743542,-28.945873,11.599487,7
62116,3.2968273,5.921317,-21.718426,6
62117,-16.282942,-21.294233,-0.3942033,4
62118,-27.340345,20.82462,-3.2809393,6
62119,11.867972,5.0235863,2.6054983,8
62120,-8.232264,-20.385052,-11.5014715,4
62121,16.414375,2.0895643,7.3835506,8
62122,15.577573,13.029365,-6.6369524,2
62123,14.109252,-25.15314,-7.618168,7
62124,-26.341286,-14.972452,-9.057377,4
62125,-19.464258,5.2033734,13.24033,5
62126,21.890247,18.26502,-8.431399,2
62127,-18.05629,29.194647,-1.901326,0
62128,0.3352012,12.146807,25.201153,3
62129,-1.5332106,-2.7744842,0.8446447,9
62130,-3.8098302,-10.18282,-3.4643135,4
62131,-13.255848,-0.240736,-16.351036,6
62132,12.5303755,-23.064898,7.805786,7
62133,19.112167,8.614121,-5.834989,2
62134,-8.988267,-0.9999028,0.45883504,5
62135,21.411642,-5.458576,-14.831784,6
62136,20.934015,-0.2590133,20.959646,1
62137,31.660547,3.5181344,-0.3377535,1
62138,20.35885,14.300913,4.3828278,2
62139,-2.7956157,18.821566,17.67848,3
62140,-27.9146,2.584615,-7.843006,6
62141,8.969758,-22.78064,10.917105,7
62142,3.0556204,-7.1783557,19.849442,8
62143,19.584808,-21.926277,3.128845,7
62144,-24.212576,3.6060607,-12.183504,6
62145,-30.910645,-15.13072,-0.84460026,4
62146,7.8972197,-7.426752,18.649366,8
62147,-8.449511,-16.235624,2.2310114,9
62148,-16.837458,-8.336483,-4.4163847,4
62149,7.6550956,-6.9743967,-1.2651592,8
62150,-12.971274,4.1669416,-11.884501,6
62151,-4.887601,19.714712,25.330324,3
62152,5.3313584,1.6122167,14.325074,8
62153,4.03509,26.400585,12.818275,3
62154,26.159346,-9.423139,-1.7048719,1
62155,-16.078903,24.711193,-1.3680959,0
62156,-10.581499,1.5450714,-15.852735,6
62157,19.712902,17.197239,-5.0237455,2
62158,14.94707,17.28074,-4.464679,2
62159,-15.406942,-2.879075,2.1006958,5
62160,-9.194681,-2.8435626,-19.597,6
62161,-10.564267,-15.849215,18.596281,9
62162,-11.907091,0.28120813,14.998816,5
62163,7.5382447,-4.0902567,17.389902,8
62164,29.375713,-10.245541,11.257584,1
62165,-21.034996,-19.382982,-11.120688,4
62166,20.70371,0.3783259,21.178656,1
62167,12.622866,-28.385328,-2.9420254,7
62168,21.377619,12.717353,0.2672242,8
62169,-20.888111,-24.472277,-3.912298,4
62170,-26.022856,-0.21239151,-7.980685,6
62171,27.623144,3.3801262,18.372082,1
62172,9.330534,-7.4309163,13.633844,8
62173,-21.571272,-22.842722,-11.560013,4
62174,-14.534121,16.27057,13.936075,3
62175,32.731434,1.8627217,2.2801247,1
62176,9.766733,21.635872,-10.577082,2
62177,0.48027822,-2.2673595,21.899996,8
62178,-17.368994,26.81826,-4.8733706,0
62179,3.0322864,2.3769233,14.465869,8
62180,-14.989031,7.77411,21.476664,5
62181,-14.874769,-16.211092,12.678867,9
62182,16.306103,14.464984,-0.36587515,1
62183,-26.467865,-12.440808,-7.0193334,4
62184,20.284895,15.69997,-12.69779,2
62185,-4.8399386,18.296442,4.5589633,0
62186,3.2046125,28.721453,-15.441098,2
62187,14.808467,-26.361599,5.5761995,7
62188,-9.781796,16.561003,5.826231,0
62189,6.9927607,-12.944363,-15.429722,9
62190,-5.731957,21.895914,-3.1055474,0
62191,24.82177,16.105682,2.1207316,2
62192,-12.936861,11.6352415,20.397495,5
62193,19.57206,-29.710093,-5.487923,7
62194,-14.313853,7.5533752,-27.496357,6
62195,12.963619,-32.96787,-5.779035,7
62196,-7.3915234,-21.520994,3.8362374,9
62197,-5.042815,-23.115477,-10.314025,4
62198,14.561537,13.3421755,-3.2742085,2
62199,1.8120261,7.6607146,-24.51212,6
62200,21.244549,16.202147,-13.57893,2
62201,-26.407728,-20.557257,2.9389417,4
62202,-7.7513847,-24.600977,-11.809141,4
62203,7.3894315,-6.6936903,19.130486,8
62204,-5.6877146,24.09952,4.380171,0
62205,-13.605382,-17.679964,-15.624873,4
62206,-15.521861,-22.295607,-4.1302524,4
62207,-16.62928,1.3513185,4.5002866,5
62208,9.420736,-3.357184,17.188261,8
62209,-5.0371113,23.157352,-4.479171,0
62210,-15.647629,-1.5186058,-21.050001,6
62211,4.76278,-4.4844694,15.11012,8
62212,-7.850609,-10.111176,-0.9698363,9
62213,3.868907,-3.8737297,11.572835,8
62214,-14.115938,11.192852,23.883135,5
62215,-24.690145,8.938897,-18.37678,6
62216,-13.51589,-18.358143,8.396568,9
62217,-24.388224,21.548534,-2.1209676,0
62218,-17.935305,-28.250652,-3.1698143,4
62219,4.5773215,-9.501821,12.117672,8
62220,8.9617405,-29.449741,2.8988523,7
62221,20.967556,-2.909146,-19.736963,1
62222,-7.65363,24.07713,20.618881,3
62223,-14.8043,-24.689957,-14.783802,4
62224,-16.458447,11.404608,26.149248,5
62225,0.7248959,0.71346176,13.251998,8
62226,-10.662713,23.021793,1.3770707,0
62227,-13.120577,-10.6149435,8.560359,9
62228,29.924057,-5.936996,-2.795193,1
62229,5.1256113,4.9309607,27.38028,3
62230,3.5145378,21.920498,17.162003,3
62231,-19.614325,6.125748,-13.883748,6
62232,-8.191836,-13.616892,-4.509527,9
62233,1.3583746,-9.042551,16.62544,8
62234,18.555185,-24.852455,2.7855852,7
62235,16.81929,-6.9615498,-17.239937,1
62236,-19.218163,22.423534,1.8485659,0
62237,1.7854824,-6.441029,23.63857,5
62238,17.999691,-25.138805,5.013333,7
62239,31.56281,-6.6223364,1.2332358,1
62240,4.548597,-29.251574,14.26116,7
62241,-7.902419,3.4528687,-4.5921454,5
62242,18.72144,16.683401,-2.5638561,2
62243,5.9727855,-25.381292,7.1857376,7
62244,-5.5831013,-15.518672,-3.9332569,9
62245,30.793262,3.6444721,4.439835,1
62246,14.588482,-0.36608866,14.039808,8
62247,-17.46102,1.6708456,18.837984,5
62248,10.818922,21.250406,-4.67362,2
62249,-23.25294,-14.293305,-5.571178,4
62250,0.22912829,-16.271252,-9.912574,9
62251,-28.42664,-20.332321,-0.1792708,4
62252,14.13778,-22.186628,5.5678625,7
62253,-2.2198086,18.970503,-13.04476,2
62254,6.2340875,26.776964,-17.59231,2
62255,5.4451914,14.043312,26.400436,3
62256,-26.903107,-15.2380295,0.8935772,4
62257,-9.973866,-18.647987,11.928661,9
62258,22.895132,-1.7365732,-9.908208,1
62259,-13.705443,-17.488153,16.983898,9
62260,11.606344,23.782038,-12.690067,2
62261,21.375471,-7.177091,-8.43961,1
62262,13.952869,-22.881104,3.9395943,7
62263,-17.862564,-12.94932,15.38772,9
62264,-25.848244,-11.8565445,-4.2846365,4
62265,-13.757746,-20.203026,-3.96811,4
62266,20.284286,7.996615,8.859612,1
62267,-13.609665,8.042791,-16.281858,6
62268,3.4251971,-33.812042,-0.2531453,7
62269,21.440474,9.943294,-3.473513,2
62270,17.332487,-26.56837,1.1724069,7
62271,12.130888,-5.784107,10.426286,8
62272,-4.1974893,4.0681214,25.996822,8
62273,25.534761,-10.597056,-8.482112,1
62274,-7.0918264,-15.040652,6.6323376,9
62275,12.116041,-27.628668,7.1273465,7
62276,29.0366,-1.4792391,20.549793,1
62277,26.845018,-13.810136,-6.7053766,1
62278,16.107788,-31.19184,4.8261523,7
62279,-14.462499,6.320506,22.436453,5
62280,-4.2941594,24.29517,22.993643,3
62281,0.28520364,21.792355,25.152693,3
62282,-14.593294,11.191457,11.289323,5
62283,26.457594,-8.8002,4.245059,1
62284,0.27416226,11.443315,27.744244,3
62285,8.505016,-28.0514,3.2353957,7
62286,-25.054075,2.76481,-13.359328,6
62287,25.428888,-4.587321,17.29725,1
62288,-9.484835,19.94843,20.291576,3
62289,3.8432415,-8.068065,10.660377,8
62290,15.746909,-20.143204,5.987425,7
62291,-8.246353,7.106483,17.731335,5
62292,-8.17399,-13.451717,14.187258,9
62293,-29.06733,1.8838731,-15.375363,9
62294,-26.624115,20.533577,2.3438017,0
62295,-25.354727,19.767805,-0.5829735,0
62296,19.575068,17.264074,-4.9116497,2
62297,11.424681,-3.1172726,19.35684,8
62298,6.298213,7.704647,6.1975756,8
62299,20.455456,-29.558666,-3.949751,2
62300,-0.94039524,6.52556,31.036303,3
62301,16.875128,-23.425833,3.757549,7
62302,25.130762,-13.974263,-3.600907,1
62303,-0.96124136,23.302673,20.576845,3
62304,-19.750786,16.13462,-5.4225135,0
62305,10.005336,23.974085,11.849456,3
62306,-14.510567,-24.587597,-15.02994,4
62307,-10.956207,-22.12206,-10.834517,4
62308,8.730135,15.138097,18.012707,3
62309,9.722517,-1.3027071,11.309406,8
62310,-13.361606,-18.800797,4.449445,9
62311,15.217979,13.755056,-8.6191635,2
62312,10.553039,11.494227,24.258932,3
62313,-10.388674,-20.404747,15.348415,9
62314,17.272757,-27.984148,-7.7395864,7
62315,24.565702,-10.217977,10.111394,1
62316,24.603199,-7.843239,12.940043,1
62317,6.228163,-28.573576,15.900752,7
62318,-13.849216,21.351654,1.9730092,0
62319,-26.82668,-14.035414,-7.256855,4
62320,-10.512133,-23.547329,11.619365,9
62321,-18.066792,1.0568441,-12.54902,6
62322,-19.246979,8.697826,22.775797,5
62323,-11.028198,-14.735979,10.890081,9
62324,20.958643,-4.459339,7.7281804,1
62325,13.760668,-13.552322,10.037431,7
62326,-18.80469,30.98695,1.7655643,0
62327,18.46471,13.501691,1.0299587,2
62328,-19.260735,29.367973,-0.9522215,0
62329,-17.132326,28.42344,-6.766003,0
62330,-22.439478,-18.47924,-6.4933977,4
62331,-23.695095,-3.6650836,-16.149372,6
62332,6.5453115,-27.342083,7.752462,7
62333,-13.209444,21.16406,-4.931029,0
62334,15.8788595,-24.730171,-7.567315,7
62335,31.317251,-8.233041,14.7662,1
62336,-15.391545,-19.744158,-14.15439,4
62337,-27.13773,1.9515882,-9.210203,6
62338,-29.714373,-18.68622,-2.608268,4
62339,-16.492956,-2.1852098,5.0770445,5
62340,-24.867884,-16.437716,-10.810897,4
62341,-17.4745,-12.286861,11.577965,9
62342,-12.442456,-18.159315,14.845333,9
62343,33.35913,1.4606043,-0.2659622,1
62344,4.8717365,-25.767479,13.05446,7
62345,-4.406426,-17.39391,3.1187992,9
62346,-18.262577,1.1236715,11.791617,5
62347,0.5015337,18.514145,20.159475,3
62348,9.491831,12.104961,28.434698,3
62349,6.907132,-7.022204,10.917152,8
62350,9.342021,19.596106,-15.812898,2
62351,-9.1858835,16.234674,13.9505,3
62352,-24.188274,-0.9204207,-10.788032,6
62353,20.467834,15.384731,-8.800228,2
62354,23.439035,16.427458,-3.216633,2
62355,24.23695,-4.1880593,2.1207716,1
62356,27.099365,-1.3682418,18.464903,1
62357,30.656786,0.31864163,-1.6062642,1
62358,20.593372,3.971477,5.202861,1
62359,32.279045,3.6328328,1.0448126,1
62360,-22.427847,-2.778956,-13.243271,6
62361,0.23672825,-15.61145,-10.916038,9
62362,14.180541,1.2552595,1.061989,8
62363,-22.391092,-22.64383,-13.019764,4
62364,-1.4046324,27.07906,23.221746,3
62365,9.969845,-32.509415,-6.9371896,7
62366,28.352522,-14.919268,4.4678044,1
62367,-6.511239,-0.37612912,-20.909897,6
62368,-17.994795,-24.438305,-4.5183587,4
62369,-14.9562435,1.831513,19.94154,5
62370,-23.03758,15.737137,1.2932746,0
62371,-29.090975,-14.005548,-9.537477,4
62372,9.634305,-28.158625,11.862332,7
62373,-15.741504,-22.476898,-11.688066,4
62374,21.608622,11.380237,-0.6486384,2
62375,-28.011122,-19.06856,1.3359985,4
62376,-13.001322,29.8714,-1.7739441,0
62377,16.13867,-24.713118,-7.7358184,7
62378,-25.327723,15.30921,3.1967118,0
62379,24.389435,-6.267969,6.826633,1
62380,-19.014982,-11.433094,11.663733,9
62381,10.43926,-8.071172,8.249698,8
62382,13.98013,2.8741722,12.6347475,8
62383,-15.449264,-1.7733287,-21.097063,6
62384,-11.616446,15.560596,-1.9189774,0
62385,-13.325876,28.833593,-11.243524,0
62386,-17.56002,-27.206173,-2.906708,4
62387,20.44187,-2.8020382,18.827812,9
62388,-2.4567437,1.8526664,-18.971354,6
62389,3.5050306,-8.484708,19.610832,8
62390,22.34563,12.472073,-0.7971833,2
62391,4.3003078,16.698992,-9.906595,2
62392,1.3182315,15.107011,26.224436,3
62393,-5.9929204,2.9096465,18.626047,8
62394,-17.127075,-20.875687,9.170035,4
62395,1.2120918,7.5043945,9.070036,8
62396,-2.4693856,22.459028,-16.94851,2
62397,18.807007,13.606114,4.575752,2
62398,21.00155,-0.9955827,16.204138,1
62399,12.140225,-27.986723,7.6775966,7
62400,-12.195638,3.808174,24.968575,5
62401,-21.350056,-15.547375,-10.999239,4
62402,-20.107716,-23.082767,-6.9384828,4
62403,-12.976125,17.339437,2.564414,0
62404,-16.272934,-10.418899,-4.4831085,4
62405,-3.3242376,12.623964,17.211823,3
62406,6.898132,-14.597371,-15.091766,9
62407,5.477173,-26.452204,11.912296,7
62408,-5.2383556,6.981511,24.342464,3
62409,26.272346,-2.8170066,-9.675518,1
62410,-7.571939,21.139488,5.3376966,0
62411,30.49091,1.7494646,7.481022,1
62412,20.758299,18.912811,-7.7681913,2
